"window_idx","cluster","obs_start","obs_end"
3914,2,39130,39340
3915,2,39140,39350
3916,2,39150,39360
3917,2,39160,39370
3918,2,39170,39380
3919,2,39180,39390
3920,2,39190,39400
3921,2,39200,39410
3922,2,39210,39420
3923,2,39220,39430
3924,2,39230,39440
3925,2,39240,39450
3926,2,39250,39460
3927,2,39260,39470
3928,2,39270,39480
3929,2,39280,39490
3930,2,39290,39500
3931,2,39300,39510
3932,2,39310,39520
3933,2,39320,39530
3934,2,39330,39540
3935,2,39340,39550
3936,2,39350,39560
3937,2,39360,39570
3938,2,39370,39580
3939,2,39380,39590
3940,2,39390,39600
3941,2,39400,39610
3942,2,39410,39620
3943,2,39420,39630
3944,2,39430,39640
3945,2,39440,39650
3946,2,39450,39660
3947,2,39460,39670
3948,2,39470,39680
3949,2,39480,39690
3950,2,39490,39700
3951,2,39500,39710
3952,2,39510,39720
3953,2,39520,39730
3954,2,39530,39740
3955,2,39540,39750
3956,2,39550,39760
3957,2,39560,39770
3958,2,39570,39780
3959,2,39580,39790
3960,2,39590,39800
3961,2,39600,39810
3962,2,39610,39820
3963,2,39620,39830
3964,2,39630,39840
3965,2,39640,39850
3966,2,39650,39860
3967,2,39660,39870
3968,2,39670,39880
3969,2,39680,39890
3970,2,39690,39900
3971,2,39700,39910
3972,2,39710,39920
3973,2,39720,39930
3974,2,39730,39940
3975,2,39740,39950
3976,2,39750,39960
3977,2,39760,39970
3978,2,39770,39980
3979,2,39780,39990
3980,2,39790,40000
